id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11160295,Bright and cosy room in a great location,58041018,Eray,,Beyoglu,41.03084,28.98277,Private room,55,2,32,2019-08-01,1.21,2,88
11173370,"2BEDROOMS,2BATHROOMS LARGE LİVİNG ROOM( 7ADULTS)",4733924,Cesim,,Fatih,41.00509,28.97123,Entire home/apt,996,3,34,2020-02-27,1.65,6,365
11174172,"LargeTwo Bedrooms,Two Bahtrooms",4733924,Cesim,,Fatih,41.00376,28.97119,Entire home/apt,635,6,27,2020-03-03,0.72,6,365
11174748,Hello.Near the city center :),58148072,Ensar,,Sisli,41.07347,28.99771,Private room,75,1,0,,,1,365
11174993,Extremely central room in Beşiktaş,58153911,Melis,,Besiktas,41.04523,28.99875,Private room,69,1,0,,,1,0
11177921,Aklınız durur,49814591,Aykut Can,,Fatih,41.00738,28.9788,Shared room,136,2,0,,,1,83
11179227,Amazing Sea View Flat near Taksim,58181803,Asli Seyda,,Beyoglu,41.03578,28.99184,Entire home/apt,491,2,112,2020-04-30,2.26,1,301
11194386,Bright park view apartment in Moda,58286555,Kristina,,Kadikoy,40.98616,29.03217,Entire home/apt,300,1,4,2016-10-29,0.08,1,139
11194516,❤ Watch Asia from Europe onTerrace❤,56444931,Elif,,Fatih,41.00578,28.98113,Private room,448,1,271,2020-03-14,5.48,9,335
11194788,"",3072862,Levent,,Fatih,41.00404,28.98018,Private room,635,1,0,,,3,365
11197931,Cosy room near the Taksim Square,47371492,Irem,,Beyoglu,41.03981,28.98132,Private room,75,1,23,2020-02-12,0.45,4,365
11206387,Center of Istanbul Asia Side,58355946,Kerem De La Crème,,Atasehir,40.98968,29.12488,Entire home/apt,197,1,2,2019-02-23,0.05,1,362
11207360,"a cozy, peaceful place center of the city",58360643,Mehmet Akif,,Uskudar,41.02587,29.0196,Private room,61,1,14,2019-06-30,0.31,1,365
11207609,Kadıköy'de 1+1 merkeze yakın,57840092,Ayşe,,Kadikoy,40.99563,29.03563,Entire home/apt,179,1,0,,,2,0
11215231,Cozy Loft Room2,29529367,Müzeyyen,,Beyoglu,41.03322,28.98023,Private room,375,1,6,2020-03-04,0.38,17,364
11215233,Coyz Loft Room2,29529367,Müzeyyen,,Beyoglu,41.03316,28.98042,Private room,300,1,1,2020-02-01,0.27,17,364
11225276,Fully furnished cozy flat located near Taxim,29091514,Derya,,Sisli,41.04367,28.98421,Entire home/apt,218,30,0,,,1,362
11227542,just 3minutes from The galata tower,31963775,Evren,,Beyoglu,41.02912,28.97156,Private room,96,1,40,2019-05-01,0.78,12,365
11230876,"Close to nightlife, seaside",7183532,Feytullah,,Besiktas,41.04872,29.01144,Private room,373,1,0,,,1,365
11231759,Cozy Flat With Jajuzzi Free Wifi,50274213,Yusuf,,Fatih,41.00591,28.96894,Entire home/apt,437,1,185,2020-03-17,3.63,24,354
11231905,Cozy One Bedroom Flat With Jacuzzi,50274213,Yusuf,,Fatih,41.0059,28.96898,Entire home/apt,437,1,111,2020-04-19,2.17,24,357
11232383,Cozy One Bedroom Flat With Jacuzzi,50274213,Yusuf,,Fatih,41.00592,28.96897,Entire home/apt,437,1,129,2020-04-27,2.58,24,356
11233814,Private Room at Beşiktaş,40510000,Serdar,,Besiktas,41.04781,29.00076,Private room,48,1,0,,,1,365
11236261,"Modern, light and simple flat room",23041444,Elina&Mert,,Maltepe,40.94763,29.11638,Private room,502,3,0,,,1,179
11244527,Large flat in central Kadıköy,58652786,Bahar,,Kadikoy,40.98465,29.03084,Entire home/apt,109,4,3,2017-06-23,0.06,1,49
11250693,"Good Location, Student House",58696832,Hüseyin Alperen,,Fatih,41.0147,28.93308,Private room,41,2,0,,,1,0
11252351,"in Buyukada, with a bigswimmingpool",50836965,Can,,Adalar,40.87437,29.13496,Entire home/apt,1113,30,0,,,1,179
11274846,"",58875220,Sehmuz,,Beyoglu,41.03277,28.97774,Private room,437,1,0,,,1,365
11275822,A COSY PLACE FOR ALL OF YOU,13528987,Evrim,,Beyoglu,41.03269,28.97712,Private room,1201,1,3,2020-02-03,0.15,7,365
11279373,Varyete Production,58908994,Behlül Berk,,Kadikoy,40.98808,29.02558,Private room,206,3,0,,,1,0
11285512,Cihangir Central Apartment with Great View,51290617,Didem,,Beyoglu,41.02919,28.9838,Entire home/apt,484,1,2,2018-10-11,0.09,1,88
